dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Crime,Nomos,10,306,64.1438,1,measured
Crime,Nomos,10,307,59.1717,1,measured
Crime,Nomos,10,308,57.7874,1,measured
Crime,Nomos,10,309,58.758,1,measured
Crime,Nomos,10,310,71.1558,1,measured
Crime,Nomos,10,311,64.4397,1,measured
Crime,Nomos,10,312,67.4314,1,measured
Crime,Nomos,10,313,68.7847,1,measured
Crime,Nomos,10,314,64.38,1,measured
Crime,Nomos,10,315,71.8305,1,measured
Crime,Nomos,10,316,64.7543,1,measured
Crime,Nomos,10,317,78.6417,1,measured
Crime,Nomos,10,318,65.7774,1,measured
Crime,Nomos,10,319,69.9443,1,measured
Crime,Nomos,10,320,256.781,1,measured
Crime,Nomos,10,321,93.1905,1,measured
Crime,Nomos,10,322,89.5611,1,measured
Crime,Nomos,10,323,95.2605,1,measured
Crime,Nomos,10,324,85.8876,1,measured
Crime,Nomos,10,325,88.1287,1,measured
Crime,Nomos,10,326,91.1055,1,measured
Crime,Nomos,10,327,75.8592,1,measured
Crime,Nomos,10,328,76.0954,1,measured
Crime,Nomos,10,329,75.8752,1,measured
Crime,Nomos,10,330,75.2592,1,measured
Crime,Nomos,10,331,76.4627,1,measured
Crime,Nomos,10,332,73.661,1,measured
Crime,Nomos,10,333,74.5531,1,measured
Crime,Nomos,10,334,76.2,1,measured
Crime,Nomos,10,335,99.7401,1,measured
Crime,Nomos,10,336,135.234,1,measured
Crime,Nomos,10,337,86.9454,1,measured
Crime,Nomos,10,338,86.119,1,measured
Crime,Nomos,10,339,84.9309,1,measured
Crime,Nomos,10,340,73.7074,1,measured
Crime,Nomos,10,341,73.3295,1,measured
Crime,Nomos,10,342,72.8753,1,measured
Crime,Nomos,10,343,72.7595,1,measured
Crime,Nomos,10,344,79.225,1,measured
Crime,Nomos,10,345,72.6194,1,measured
Crime,Nomos,10,346,68.1916,1,measured
Crime,Nomos,10,347,64.6269,1,measured
Crime,Nomos,10,348,64.2124,1,measured
Crime,Nomos,10,349,95.2868,1,measured
Crime,Nomos,10,350,72.4982,1,measured
Crime,Nomos,10,351,77.4183,1,measured
Crime,Nomos,10,352,72.841,1,measured
Crime,Nomos,10,353,77.6433,1,measured
Crime,Nomos,10,354,79.8061,1,measured
Crime,Nomos,10,355,72.7269,1,measured
Crime,Nomos,10,356,68.3369,1,measured
Crime,Nomos,10,357,64.1939,1,measured
Crime,Nomos,10,358,61.1344,1,measured
Crime,Nomos,10,359,66.9942,1,measured
Crime,Nomos,10,360,58.8049,1,measured
Crime,Nomos,10,361,57.5355,1,measured
Crime,Nomos,10,362,63.9073,1,measured
Crime,Nomos,10,363,64.9167,1,measured
Crime,Nomos,10,364,64.4537,1,measured
Crime,Nomos,10,365,64.3903,1,measured
Crime,Nomos,10,366,60.6623,1,measured
Crime,Nomos,10,367,57.3164,1,measured
Crime,Nomos,10,368,57.3379,1,measured
Crime,Nomos,10,369,57.5661,1,measured
Crime,Nomos,10,370,57.4205,1,measured
Crime,Nomos,10,371,57.2355,1,measured
Crime,Nomos,10,372,58.9078,1,measured
Crime,Nomos,10,373,57.6752,1,measured
Crime,Nomos,10,374,57.8935,1,measured
Crime,Nomos,10,375,57.596,1,measured
Crime,Nomos,10,376,62.4757,1,measured
Crime,Nomos,10,377,63.3102,1,measured
Crime,Nomos,10,378,68.7815,1,measured
Crime,Nomos,10,379,71.7377,1,measured
Crime,Nomos,10,380,64.5384,1,measured
Crime,Nomos,10,381,68.2925,1,measured
Crime,Nomos,10,382,64.3677,1,measured
Crime,Nomos,10,383,64.7234,1,measured
Crime,Nomos,10,384,64.2328,1,measured
Crime,Nomos,10,385,69.08,1,measured
Crime,Nomos,10,386,64.3158,1,measured
Crime,Nomos,10,387,64.2439,1,measured
Crime,Nomos,10,388,66.5883,1,measured
Crime,Nomos,10,389,60.5232,1,measured
Crime,Nomos,10,390,57.4098,1,measured
Crime,Nomos,10,391,58.1224,1,measured
Crime,Nomos,10,392,57.5477,1,measured
Crime,Nomos,10,393,63.186,1,measured
Crime,Nomos,10,394,72.3846,1,measured
Crime,Nomos,10,395,70.66,1,measured
Crime,Nomos,10,396,64.1416,1,measured
Crime,Nomos,10,397,63.9128,1,measured
Crime,Nomos,10,398,64.7947,1,measured
Crime,Nomos,10,399,57.3518,1,measured
Crime,Nomos,10,400,57.9645,1,measured
Crime,Nomos,10,401,60.205,1,measured
Crime,Nomos,10,402,64.726,1,measured
Crime,Nomos,10,403,64.5854,1,measured
Crime,Nomos,10,404,67.1835,1,measured
Crime,Nomos,10,405,65.2988,1,measured
Crime,Nomos,10,406,62.4996,1,measured
Crime,Nomos,10,407,61.5908,1,measured
Crime,Nomos,10,408,59.39,1,measured
Crime,Nomos,10,409,57.3701,1,measured
Crime,Nomos,10,410,57.3305,1,measured
Crime,Nomos,10,411,57.9555,1,measured
Crime,Nomos,10,412,57.5692,1,measured
Crime,Nomos,10,413,57.5677,1,measured
Crime,Nomos,10,414,64.2575,1,measured
Crime,Nomos,10,415,57.3745,1,measured
Crime,Nomos,10,416,57.8845,1,measured
Crime,Nomos,10,417,57.4198,1,measured
Crime,Nomos,10,418,57.4619,1,measured
Crime,Nomos,10,419,55.8388,1,measured
Crime,Nomos,10,420,57.3803,1,measured
Crime,Nomos,10,421,62.031,1,measured
Crime,Nomos,10,422,65.0886,1,measured
Crime,Nomos,10,423,64.5756,1,measured
Crime,Nomos,10,424,64.9013,1,measured
Crime,Nomos,10,425,64.2495,1,measured
Crime,Nomos,10,426,60.2567,1,measured
Crime,Nomos,10,427,57.5155,1,measured
Crime,Nomos,10,428,57.5572,1,measured
Crime,Nomos,10,429,57.8331,1,measured
Crime,Nomos,10,430,57.6052,1,measured
Crime,Nomos,10,431,55.4003,1,measured
Crime,Nomos,10,432,58.1043,1,measured
Crime,Nomos,10,433,57.6425,1,measured
Crime,Nomos,10,434,63.6625,1,measured
Crime,Nomos,10,435,405.996,1,measured
Crime,Nomos,10,436,94.0257,1,measured
Crime,Nomos,10,437,164.174,1,measured
Crime,Nomos,10,438,132.758,1,measured
Crime,Nomos,10,439,109.245,1,measured
Crime,Nomos,10,440,96.0724,1,measured
Crime,Nomos,10,441,76.3685,1,measured
Crime,Nomos,10,442,77.5651,1,measured
Crime,Nomos,10,443,76.1952,1,measured
Crime,Nomos,10,444,83.2737,1,measured
Crime,Nomos,10,445,75.3926,1,measured
Crime,Nomos,10,446,82.9893,1,measured
Crime,Nomos,10,447,82.4659,1,measured
Crime,Nomos,10,448,79.5002,1,measured
Crime,Nomos,10,449,76.2748,1,measured
Crime,Nomos,10,450,73.5712,1,measured
Crime,Nomos,10,451,73.1808,1,measured
Crime,Nomos,10,452,74.0623,1,measured
Crime,Nomos,10,453,74.782,1,measured
Crime,Nomos,10,454,77.6964,1,measured
Crime,Nomos,10,455,73.8041,1,measured
Crime,Nomos,10,456,73.7278,1,measured
Crime,Nomos,10,457,74.0723,1,measured
Crime,Nomos,10,458,74.1303,1,measured
Crime,Nomos,10,459,75.6735,1,measured
Crime,Nomos,10,460,77.6152,1,measured
Crime,Nomos,10,461,76.0783,1,measured
Crime,Nomos,10,462,73.5588,1,measured
Crime,Nomos,10,463,73.6779,1,measured
Crime,Nomos,10,464,72.9932,1,measured
Crime,Nomos,10,465,81.963,1,measured
Crime,Nomos,10,466,73.8897,1,measured
Crime,Nomos,10,467,74.38,1,measured
Crime,Nomos,10,468,73.919,1,measured
Crime,Nomos,10,469,70.7248,1,measured
Crime,Nomos,10,470,65.4902,1,measured
Crime,Nomos,10,471,64.4668,1,measured
Crime,Nomos,10,472,62.3252,1,measured
Crime,Nomos,10,473,67.9028,1,measured
Crime,Nomos,10,474,101.136,1,measured
Crime,Nomos,10,475,90.2936,1,measured
Crime,Nomos,10,476,109.034,1,measured
Crime,Nomos,10,477,249.886,1,measured
Crime,Nomos,10,478,110.23,1,measured
Crime,Nomos,10,479,91.6573,1,measured
Crime,Nomos,10,480,84.0969,1,measured
Crime,Nomos,10,481,73.6535,1,measured
Crime,Nomos,10,482,72.9856,1,measured
Crime,Nomos,10,483,83.906,1,measured
Crime,Nomos,10,484,89.6484,1,measured
Crime,Nomos,10,485,73.558,1,measured
Crime,Nomos,10,486,73.8405,1,measured
Crime,Nomos,10,487,77.592,1,measured
Crime,Nomos,10,488,73.3916,1,measured
