dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Wiki,Nomos,145,9738,4.72788,1
Wiki,Nomos,146,9738,4.86538,1
Wiki,Nomos,147,9738,4.70975,1
Wiki,Nomos,148,9738,4.70779,1
Wiki,Nomos,149,9738,4.77637,1
Wiki,Nomos,150,9738,4.85117,1
Wiki,Nomos,151,9738,4.92758,1
Wiki,Nomos,152,9738,4.75883,1
Wiki,Nomos,153,9738,4.78283,1
Wiki,Nomos,154,9738,4.89092,1
Wiki,Nomos,155,9738,4.77263,1
Wiki,Nomos,156,9738,4.98075,1
Wiki,Nomos,157,9738,4.87354,1
Wiki,Nomos,158,9738,4.78183,1
Wiki,Nomos,159,9738,4.84912,1
Wiki,Nomos,160,9738,5.04754,1
Wiki,Nomos,161,9738,4.97888,1
Wiki,Nomos,162,9738,4.96142,1
Wiki,Nomos,163,9738,4.98746,1
Wiki,Nomos,164,9738,5.07104,1
Wiki,Nomos,165,9738,4.98133,1
Wiki,Nomos,166,9738,4.89733,1
Wiki,Nomos,167,9738,4.732,1
Wiki,Nomos,168,9738,4.74421,1
Wiki,Nomos,169,9738,4.86317,1
Wiki,Nomos,170,9738,4.93183,1
Wiki,Nomos,171,9738,4.72858,1
Wiki,Nomos,172,9738,4.70362,1
Wiki,Nomos,173,9738,4.71379,1
Wiki,Nomos,174,9738,4.82354,1
Wiki,Nomos,175,9738,4.70787,1
Wiki,Nomos,176,9738,4.72904,1
Wiki,Nomos,177,9738,4.76442,1
Wiki,Nomos,178,9738,4.64742,1
Wiki,Nomos,179,9738,4.72246,1
Wiki,Nomos,180,9738,4.64779,1
Wiki,Nomos,181,9738,4.72987,1
Wiki,Nomos,182,9738,4.72429,1
Wiki,Nomos,183,9738,4.73742,1
Wiki,Nomos,184,9738,4.72608,1
Wiki,Nomos,185,9738,4.78338,1
Wiki,Nomos,186,9738,4.61454,1
Wiki,Nomos,187,9738,4.68471,1
Wiki,Nomos,188,9738,4.82346,1
Wiki,Nomos,189,9738,4.63363,1
Wiki,Nomos,190,9738,4.64987,1
Wiki,Nomos,191,9738,4.62658,1
Wiki,Nomos,192,9738,4.74525,1
Wiki,Nomos,193,9738,4.65258,1
Wiki,Nomos,194,9738,4.62808,1
Wiki,Nomos,195,9738,4.84813,1
Wiki,Nomos,196,9738,4.7355,1
Wiki,Nomos,197,9738,4.64163,1
Wiki,Nomos,198,9738,4.65692,1
Wiki,Nomos,199,9738,4.61613,1
Wiki,Nomos,200,9738,4.66146,1
Wiki,Nomos,201,9738,4.72737,1
Wiki,Nomos,202,9738,4.62167,1
Wiki,Nomos,203,9738,4.62454,1
Wiki,Nomos,204,9738,4.73204,1
Wiki,Nomos,205,9738,4.60438,1
Wiki,Nomos,206,9738,4.81867,1
Wiki,Nomos,207,9738,4.63092,1
Wiki,Nomos,208,9738,4.62346,1
Wiki,Nomos,209,9738,4.64062,1
Wiki,Nomos,210,9738,4.73971,1
Wiki,Nomos,211,9738,4.72767,1
Wiki,Nomos,212,9738,4.61167,1
Wiki,Nomos,213,9738,4.62067,1
Wiki,Nomos,214,9738,4.81813,1
Wiki,Nomos,215,9738,4.73354,1
Wiki,Nomos,216,9738,4.70237,1
Wiki,Nomos,217,9738,4.73204,1
Wiki,Nomos,218,9738,4.71613,1
Wiki,Nomos,219,9738,4.72879,1
Wiki,Nomos,220,9738,4.60013,1
Wiki,Nomos,221,9738,4.73375,1
Wiki,Nomos,222,9738,4.6155,1
Wiki,Nomos,223,9738,4.62279,1
Wiki,Nomos,224,9738,4.80883,1
Wiki,Nomos,225,9738,4.628,1
Wiki,Nomos,226,9738,4.64337,1
Wiki,Nomos,227,9738,4.71146,1
Wiki,Nomos,228,9738,4.59404,1
Wiki,Nomos,229,9738,4.818,1
Wiki,Nomos,230,9738,4.61604,1
Wiki,Nomos,231,9738,4.819,1
Wiki,Nomos,232,9738,4.61408,1
Wiki,Nomos,233,9738,4.80262,1
Wiki,Nomos,234,9738,4.64429,1
Wiki,Nomos,235,9738,4.7285,1
Wiki,Nomos,236,9738,4.76962,1
Wiki,Nomos,237,9738,4.70446,1
Wiki,Nomos,238,9738,4.72025,1
Wiki,Nomos,239,9738,4.62137,1
Wiki,Nomos,240,9738,4.63025,1
Wiki,Nomos,241,9738,4.72946,1
Wiki,Nomos,242,9738,4.84767,1
Wiki,Nomos,243,9738,4.806,1
Wiki,Nomos,244,9738,4.63333,1
Wiki,Nomos,245,9738,4.69842,1
Wiki,Nomos,246,9738,4.71929,1
Wiki,Nomos,247,9738,4.63754,1
Wiki,Nomos,248,9738,4.651,1
Wiki,Nomos,249,9738,4.71146,1
Wiki,Nomos,250,9738,4.61483,1
Wiki,Nomos,251,9738,4.61229,1
Wiki,Nomos,252,9738,4.76112,1
Wiki,Nomos,253,9738,4.72508,1
Wiki,Nomos,254,9738,4.73621,1
Wiki,Nomos,255,9738,4.83729,1
Wiki,Nomos,256,9738,5.16442,1
Wiki,Nomos,257,9738,4.91071,1
Wiki,Nomos,258,9738,4.85588,1
Wiki,Nomos,259,9738,4.79229,1
Wiki,Nomos,260,9738,4.67842,1
Wiki,Nomos,261,9738,4.77967,1
Wiki,Nomos,262,9738,4.65367,1
Wiki,Nomos,263,9738,4.77533,1
Wiki,Nomos,264,9738,4.75913,1
Wiki,Nomos,265,9738,4.77029,1
Wiki,Nomos,266,9738,4.69883,1
Wiki,Nomos,267,9738,4.78967,1
Wiki,Nomos,268,9738,4.90008,1
Wiki,Nomos,269,9738,4.66804,1
Wiki,Nomos,270,9738,4.88446,1
Wiki,Nomos,271,9738,4.79575,1
Wiki,Nomos,272,9738,4.90137,1
Wiki,Nomos,273,9738,4.87879,1
Wiki,Nomos,274,9738,4.72858,1
Wiki,Nomos,275,9738,4.75054,1
Wiki,Nomos,276,9738,4.673,1
Wiki,Nomos,277,9738,4.71829,1
Wiki,Nomos,278,9738,4.6145,1
Wiki,Nomos,279,9738,4.801,1
Wiki,Nomos,280,9738,4.71137,1
Wiki,Nomos,281,9738,4.62092,1
Wiki,Nomos,282,9738,4.67883,1
Wiki,Nomos,283,9738,4.7575,1
Wiki,Nomos,284,9738,4.73167,1
Wiki,Nomos,285,9738,4.71,1
Wiki,Nomos,286,9738,4.70475,1
Wiki,Nomos,287,9738,4.64688,1
Wiki,Nomos,288,9738,4.66925,1
Wiki,Nomos,289,9738,4.71708,1
Wiki,Nomos,290,9738,4.72054,1
Wiki,Nomos,291,9738,4.80675,1
Wiki,Nomos,292,9738,4.6165,1
Wiki,Nomos,293,9738,4.59971,1
Wiki,Nomos,294,9738,4.60704,1
Wiki,Nomos,295,9738,4.72213,1
Wiki,Nomos,296,9738,4.70383,1
Wiki,Nomos,297,9738,4.59417,1
Wiki,Nomos,298,9738,4.62192,1
Wiki,Nomos,299,9738,4.72167,1
Wiki,Nomos,300,9738,4.61708,1
Wiki,Nomos,301,9738,4.83012,1
Wiki,Nomos,302,9738,4.75746,1
Wiki,Nomos,303,9738,4.72221,1
Wiki,Nomos,304,9738,4.70925,1
Wiki,Nomos,305,9738,4.74221,1
Wiki,Nomos,306,9738,4.72267,1
Wiki,Nomos,307,9738,4.71804,1
Wiki,Nomos,308,9738,4.76429,1
Wiki,Nomos,309,9738,4.72887,1
Wiki,Nomos,310,9738,4.62183,1
Wiki,Nomos,311,9738,4.70412,1
Wiki,Nomos,312,9738,4.70629,1
Wiki,Nomos,313,9738,4.71021,1
Wiki,Nomos,314,9738,4.71729,1
Wiki,Nomos,315,9738,4.62933,1
Wiki,Nomos,316,9738,4.71733,1
Wiki,Nomos,317,9738,4.72575,1
Wiki,Nomos,318,9738,4.73379,1
Wiki,Nomos,319,9738,4.708,1
Wiki,Nomos,320,9738,4.63117,1
Wiki,Nomos,321,9738,4.59392,1
Wiki,Nomos,322,9738,4.70858,1
Wiki,Nomos,323,9738,4.79833,1
Wiki,Nomos,324,9738,4.73679,1
Wiki,Nomos,325,9738,4.71792,1
Wiki,Nomos,326,9738,4.64262,1
Wiki,Nomos,327,9738,4.73125,1
Wiki,Nomos,328,9738,4.71946,1
Wiki,Nomos,329,9738,4.58454,1
Wiki,Nomos,330,9738,4.60458,1
Wiki,Nomos,331,9738,4.62208,1
Wiki,Nomos,332,9738,4.71138,1
Wiki,Nomos,333,9738,4.71958,1
Wiki,Nomos,334,9738,4.71154,1
Wiki,Nomos,335,9738,4.62217,1
Wiki,Nomos,336,9738,4.72675,1
Wiki,Nomos,337,9738,4.60233,1
Wiki,Nomos,338,9738,4.69929,1
Wiki,Nomos,339,9738,4.73304,1
Wiki,Nomos,340,9738,4.75583,1
Wiki,Nomos,341,9738,4.70767,1
Wiki,Nomos,342,9738,4.65492,1
Wiki,Nomos,343,9738,4.81033,1
Wiki,Nomos,344,9738,4.63892,1
Wiki,Nomos,345,9738,4.73088,1
Wiki,Nomos,346,9738,4.70725,1
Wiki,Nomos,347,9738,4.59663,1
Wiki,Nomos,348,9738,4.69975,1
Wiki,Nomos,349,9738,4.64821,1
Wiki,Nomos,350,9738,4.71938,1
Wiki,Nomos,351,9738,4.72958,1
Wiki,Nomos,352,9738,4.77258,1
Wiki,Nomos,353,9738,4.74129,1
Wiki,Nomos,354,9738,4.74771,1
Wiki,Nomos,355,9738,4.74433,1
Wiki,Nomos,356,9738,4.75429,1
Wiki,Nomos,357,9738,4.62113,1
Wiki,Nomos,358,9738,4.70867,1
Wiki,Nomos,359,9738,4.73742,1
Wiki,Nomos,360,9738,4.62029,1
Wiki,Nomos,361,9738,4.70692,1
Wiki,Nomos,362,9738,4.70392,1
Wiki,Nomos,363,9738,4.76271,1
Wiki,Nomos,364,9738,4.83629,1
Wiki,Nomos,365,9738,4.75829,1
Wiki,Nomos,366,9738,4.76238,1
Wiki,Nomos,367,9738,4.67817,1
Wiki,Nomos,368,9738,4.85621,1
Wiki,Nomos,369,9738,4.67212,1
Wiki,Nomos,370,9738,4.87796,1
Wiki,Nomos,371,9738,4.69417,1
Wiki,Nomos,372,9738,4.67542,1
Wiki,Nomos,373,9738,4.79546,1
Wiki,Nomos,374,9738,4.79971,1
Wiki,Nomos,375,9738,4.68158,1
Wiki,Nomos,376,9738,4.7765,1
Wiki,Nomos,377,9738,4.81588,1
Wiki,Nomos,378,9738,4.79937,1
Wiki,Nomos,379,9738,4.69654,1
Wiki,Nomos,380,9738,4.70279,1
Wiki,Nomos,381,9738,4.73483,1
Wiki,Nomos,382,9738,4.72604,1
Wiki,Nomos,383,9738,4.65612,1
Wiki,Nomos,384,9738,4.69838,1
Wiki,Nomos,385,9738,4.84387,1
Wiki,Nomos,386,9738,4.64037,1
Wiki,Nomos,387,9738,4.79458,1
Wiki,Nomos,388,9738,4.81367,1
Wiki,Nomos,389,9738,5.24479,1
Wiki,Nomos,390,9738,4.64196,1
Wiki,Nomos,391,9738,4.72304,1
Wiki,Nomos,392,9738,4.72071,1
Wiki,Nomos,393,9738,4.83583,1
Wiki,Nomos,394,9738,4.74413,1
Wiki,Nomos,395,9738,4.70375,1
Wiki,Nomos,396,9738,4.65579,1
Wiki,Nomos,397,9738,4.73154,1
Wiki,Nomos,398,9738,4.71479,1
Wiki,Nomos,399,9738,4.60921,1
Wiki,Nomos,400,9738,4.81329,1
Wiki,Nomos,401,9738,4.62538,1
Wiki,Nomos,402,9738,4.63542,1
Wiki,Nomos,403,9738,4.70929,1
Wiki,Nomos,404,9738,4.709,1
Wiki,Nomos,405,9738,4.71158,1
Wiki,Nomos,406,9738,4.61483,1
Wiki,Nomos,407,9738,4.71521,1
Wiki,Nomos,408,9738,4.62408,1
Wiki,Nomos,409,9738,4.71596,1
Wiki,Nomos,410,9738,4.73133,1
Wiki,Nomos,411,9738,4.62817,1
Wiki,Nomos,412,9738,4.61517,1
Wiki,Nomos,413,9738,4.61962,1
Wiki,Nomos,414,9738,4.62529,1
Wiki,Nomos,415,9738,4.72088,1
Wiki,Nomos,416,9738,4.71421,1
Wiki,Nomos,417,9738,4.74496,1
Wiki,Nomos,418,9738,4.62779,1
Wiki,Nomos,419,9738,4.73467,1
Wiki,Nomos,420,9738,4.72454,1
Wiki,Nomos,421,9738,4.82658,1
Wiki,Nomos,422,9738,5.171,1
Wiki,Nomos,423,9738,4.79946,1
Wiki,Nomos,424,9738,4.76092,1
Wiki,Nomos,425,9738,4.77408,1
Wiki,Nomos,426,9738,4.71379,1
Wiki,Nomos,427,9738,4.70654,1
Wiki,Nomos,428,9738,4.83092,1
Wiki,Nomos,429,9738,4.62958,1
Wiki,Nomos,430,9738,4.64187,1
Wiki,Nomos,431,9738,4.70858,1
Wiki,Nomos,432,9738,4.62346,1
Wiki,Nomos,433,9738,4.70946,1
Wiki,Nomos,434,9738,4.71992,1
Wiki,Nomos,435,9738,4.82546,1
Wiki,Nomos,436,9738,4.72521,1
Wiki,Nomos,437,9738,4.59633,1
Wiki,Nomos,438,9738,4.73042,1
Wiki,Nomos,439,9738,4.73158,1
Wiki,Nomos,440,9738,4.72058,1
Wiki,Nomos,441,9738,4.60796,1
Wiki,Nomos,442,9738,4.73137,1
Wiki,Nomos,443,9738,4.78142,1
Wiki,Nomos,444,9738,4.95958,1
Wiki,Nomos,445,9738,4.86717,1
Wiki,Nomos,446,9738,4.77546,1
Wiki,Nomos,447,9738,4.63517,1
Wiki,Nomos,448,9738,4.62596,1
Wiki,Nomos,449,9738,4.61888,1
Wiki,Nomos,450,9738,4.74362,1
Wiki,Nomos,451,9738,4.73867,1
Wiki,Nomos,452,9738,4.61775,1
Wiki,Nomos,453,9738,4.64367,1
Wiki,Nomos,454,9738,4.824,1
Wiki,Nomos,455,9738,4.83975,1
