dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Crime,MC-ODXT,341,16644,3.74404,1
Crime,MC-ODXT,342,16644,3.74204,1
Crime,MC-ODXT,343,16644,3.76458,1
Crime,MC-ODXT,344,16644,3.72954,1
Crime,MC-ODXT,345,16644,3.74421,1
Crime,MC-ODXT,346,16644,3.75487,1
Crime,MC-ODXT,347,16644,3.73546,1
Crime,MC-ODXT,348,16644,3.75263,1
Crime,MC-ODXT,349,16644,3.73954,1
Crime,MC-ODXT,350,16644,3.73208,1
Crime,MC-ODXT,351,16644,3.75983,1
Crime,MC-ODXT,352,16644,3.73179,1
Crime,MC-ODXT,353,16644,3.74529,1
Crime,MC-ODXT,354,16644,3.75037,1
Crime,MC-ODXT,355,16644,3.75775,1
Crime,MC-ODXT,356,16644,3.75625,1
Crime,MC-ODXT,357,16644,3.74337,1
Crime,MC-ODXT,358,16644,3.73,1
Crime,MC-ODXT,359,16644,3.76179,1
Crime,MC-ODXT,360,16644,3.76217,1
Crime,MC-ODXT,361,16644,3.75287,1
Crime,MC-ODXT,362,16644,3.73621,1
Crime,MC-ODXT,363,16644,3.74796,1
Crime,MC-ODXT,364,16644,3.77167,1
Crime,MC-ODXT,365,16644,3.81042,1
Crime,MC-ODXT,366,16644,3.75217,1
Crime,MC-ODXT,367,16644,3.81513,1
Crime,MC-ODXT,368,16644,3.77579,1
Crime,MC-ODXT,369,16644,3.74442,1
Crime,MC-ODXT,370,16644,3.7475,1
Crime,MC-ODXT,371,16644,3.74658,1
Crime,MC-ODXT,372,16644,3.74583,1
Crime,MC-ODXT,373,16644,3.77504,1
Crime,MC-ODXT,374,16644,3.74125,1
Crime,MC-ODXT,375,16644,3.73717,1
Crime,MC-ODXT,376,16644,3.74333,1
Crime,MC-ODXT,377,16644,3.72783,1
Crime,MC-ODXT,378,16644,3.73067,1
Crime,MC-ODXT,379,16644,3.749,1
Crime,MC-ODXT,380,16644,3.75892,1
Crime,MC-ODXT,381,16644,3.78208,1
Crime,MC-ODXT,382,16644,3.73508,1
Crime,MC-ODXT,383,16644,3.74567,1
Crime,MC-ODXT,384,16644,4.09163,1
Crime,MC-ODXT,385,16644,3.78325,1
Crime,MC-ODXT,386,16644,3.74917,1
Crime,MC-ODXT,387,16644,3.74158,1
Crime,MC-ODXT,388,16644,3.76946,1
