dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Crime,VQNomos,145,16644,5.09442,1
Crime,VQNomos,146,16644,4.98362,1
Crime,VQNomos,147,16644,5.27287,1
Crime,VQNomos,148,16644,5.12646,1
Crime,VQNomos,149,16644,5.05425,1
Crime,VQNomos,150,16644,5.14946,1
Crime,VQNomos,151,16644,5.08654,1
Crime,VQNomos,152,16644,5.18342,1
Crime,VQNomos,153,16644,5.15888,1
Crime,VQNomos,154,16644,4.98513,1
Crime,VQNomos,155,16644,5.17942,1
Crime,VQNomos,156,16644,4.97329,1
Crime,VQNomos,157,16644,5.05975,1
Crime,VQNomos,158,16644,5.06475,1
Crime,VQNomos,159,16644,4.97304,1
Crime,VQNomos,160,16644,5.10996,1
Crime,VQNomos,161,16644,4.976,1
Crime,VQNomos,162,16644,4.98133,1
Crime,VQNomos,163,16644,4.93671,1
Crime,VQNomos,164,16644,5.169,1
Crime,VQNomos,165,16644,5.14471,1
Crime,VQNomos,166,16644,5.16538,1
Crime,VQNomos,167,16644,5.10821,1
Crime,VQNomos,168,16644,5.18812,1
Crime,VQNomos,169,16644,5.17588,1
Crime,VQNomos,170,16644,5.91312,1
Crime,VQNomos,171,16644,5.07504,1
Crime,VQNomos,172,16644,5.13575,1
Crime,VQNomos,173,16644,5.07858,1
Crime,VQNomos,174,16644,5.38592,1
Crime,VQNomos,175,16644,5.52725,1
Crime,VQNomos,176,16644,6.12287,1
Crime,VQNomos,177,16644,5.35279,1
Crime,VQNomos,178,16644,5.80846,1
Crime,VQNomos,179,16644,5.25783,1
Crime,VQNomos,180,16644,5.30033,1
Crime,VQNomos,181,16644,5.07342,1
Crime,VQNomos,182,16644,5.03821,1
Crime,VQNomos,183,16644,5.25833,1
Crime,VQNomos,184,16644,4.97812,1
Crime,VQNomos,185,16644,5.14692,1
Crime,VQNomos,186,16644,5.09158,1
Crime,VQNomos,187,16644,5.27246,1
Crime,VQNomos,188,16644,5.31971,1
Crime,VQNomos,189,16644,4.95508,1
Crime,VQNomos,190,16644,5.14808,1
Crime,VQNomos,191,16644,4.98117,1
Crime,VQNomos,192,16644,5.16625,1
Crime,VQNomos,193,16644,5.32792,1
Crime,VQNomos,194,16644,5.18792,1
Crime,VQNomos,195,16644,6.48325,1
Crime,VQNomos,196,16644,5.44158,1
Crime,VQNomos,197,16644,5.18575,1
Crime,VQNomos,198,16644,5.61954,1
Crime,VQNomos,199,16644,5.35483,1
Crime,VQNomos,200,16644,5.53954,1
Crime,VQNomos,201,16644,5.11287,1
Crime,VQNomos,202,16644,5.27617,1
Crime,VQNomos,203,16644,5.24971,1
Crime,VQNomos,204,16644,5.07471,1
Crime,VQNomos,205,16644,5.30342,1
Crime,VQNomos,206,16644,5.30025,1
Crime,VQNomos,207,16644,5.24133,1
Crime,VQNomos,208,16644,5.47346,1
Crime,VQNomos,209,16644,5.33521,1
Crime,VQNomos,210,16644,5.18954,1
Crime,VQNomos,211,16644,5.28467,1
Crime,VQNomos,212,16644,5.16708,1
Crime,VQNomos,213,16644,5.14679,1
Crime,VQNomos,214,16644,5.14267,1
Crime,VQNomos,215,16644,5.97917,1
Crime,VQNomos,216,16644,5.44483,1
Crime,VQNomos,217,16644,5.49229,1
Crime,VQNomos,218,16644,5.11517,1
Crime,VQNomos,219,16644,4.98454,1
Crime,VQNomos,220,16644,5.03917,1
Crime,VQNomos,221,16644,5.07438,1
Crime,VQNomos,222,16644,4.98575,1
Crime,VQNomos,223,16644,5.09721,1
Crime,VQNomos,224,16644,5.23792,1
Crime,VQNomos,225,16644,5.08483,1
Crime,VQNomos,226,16644,5.15021,1
Crime,VQNomos,227,16644,5.22142,1
Crime,VQNomos,228,16644,5.12496,1
Crime,VQNomos,229,16644,5.25492,1
Crime,VQNomos,230,16644,5.13167,1
Crime,VQNomos,231,16644,5.12183,1
Crime,VQNomos,232,16644,5.06925,1
Crime,VQNomos,233,16644,5.07875,1
Crime,VQNomos,234,16644,5.14813,1
Crime,VQNomos,235,16644,4.95496,1
Crime,VQNomos,236,16644,5.16371,1
Crime,VQNomos,237,16644,5.15908,1
Crime,VQNomos,238,16644,5.11333,1
Crime,VQNomos,239,16644,5.19471,1
Crime,VQNomos,240,16644,5.40067,1
Crime,VQNomos,241,16644,4.99767,1
Crime,VQNomos,242,16644,5.09971,1
Crime,VQNomos,243,16644,5.06458,1
Crime,VQNomos,244,16644,5.13825,1
Crime,VQNomos,245,16644,5.03921,1
