dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Wiki,MC-ODXT,127,9738,3.77646,1
Wiki,MC-ODXT,128,9738,3.72683,1
Wiki,MC-ODXT,129,9738,3.77275,1
Wiki,MC-ODXT,130,9738,3.86075,1
Wiki,MC-ODXT,131,9738,3.75325,1
Wiki,MC-ODXT,132,9738,3.83142,1
Wiki,MC-ODXT,133,9738,3.77492,1
Wiki,MC-ODXT,134,9738,3.74117,1
Wiki,MC-ODXT,135,9738,3.74888,1
Wiki,MC-ODXT,136,9738,3.83267,1
Wiki,MC-ODXT,137,9738,3.85713,1
Wiki,MC-ODXT,138,9738,3.76404,1
Wiki,MC-ODXT,139,9738,3.77533,1
Wiki,MC-ODXT,140,9738,3.77383,1
Wiki,MC-ODXT,141,9738,3.77612,1
Wiki,MC-ODXT,142,9738,3.77592,1
Wiki,MC-ODXT,143,9738,3.75987,1
Wiki,MC-ODXT,144,9738,3.77742,1
Wiki,MC-ODXT,145,9738,3.83563,1
Wiki,MC-ODXT,146,9738,3.77071,1
Wiki,MC-ODXT,147,9738,3.77479,1
Wiki,MC-ODXT,148,9738,3.7635,1
Wiki,MC-ODXT,149,9738,3.73454,1
Wiki,MC-ODXT,150,9738,3.78742,1
Wiki,MC-ODXT,151,9738,3.79862,1
Wiki,MC-ODXT,152,9738,3.78783,1
Wiki,MC-ODXT,153,9738,3.79483,1
Wiki,MC-ODXT,154,9738,3.82312,1
Wiki,MC-ODXT,155,9738,3.81492,1
Wiki,MC-ODXT,156,9738,3.82517,1
Wiki,MC-ODXT,157,9738,3.9295,1
Wiki,MC-ODXT,158,9738,5.06738,1
Wiki,MC-ODXT,159,9738,4.01846,1
Wiki,MC-ODXT,160,9738,3.76238,1
Wiki,MC-ODXT,161,9738,3.79942,1
Wiki,MC-ODXT,162,9738,3.79108,1
Wiki,MC-ODXT,163,9738,3.77796,1
Wiki,MC-ODXT,164,9738,3.75133,1
Wiki,MC-ODXT,165,9738,3.75604,1
Wiki,MC-ODXT,166,9738,3.77054,1
Wiki,MC-ODXT,167,9738,3.85154,1
Wiki,MC-ODXT,168,9738,4.06246,1
Wiki,MC-ODXT,169,9738,4.53088,1
Wiki,MC-ODXT,170,9738,3.76662,1
Wiki,MC-ODXT,171,9738,3.8255,1
Wiki,MC-ODXT,172,9738,3.76879,1
Wiki,MC-ODXT,173,9738,3.74388,1
Wiki,MC-ODXT,174,9738,3.75087,1
Wiki,MC-ODXT,175,9738,3.73358,1
Wiki,MC-ODXT,176,9738,3.73,1
Wiki,MC-ODXT,177,9738,3.74954,1
Wiki,MC-ODXT,178,9738,3.76762,1
Wiki,MC-ODXT,179,9738,3.92217,1
Wiki,MC-ODXT,180,9738,4.8745,1
Wiki,MC-ODXT,181,9738,3.75442,1
Wiki,MC-ODXT,182,9738,3.86437,1
Wiki,MC-ODXT,183,9738,4.00575,1
Wiki,MC-ODXT,184,9738,4.04558,1
Wiki,MC-ODXT,185,9738,3.91192,1
Wiki,MC-ODXT,186,9738,4.00558,1
Wiki,MC-ODXT,187,9738,3.85912,1
Wiki,MC-ODXT,188,9738,4.04304,1
Wiki,MC-ODXT,189,9738,3.79671,1
Wiki,MC-ODXT,190,9738,3.919,1
Wiki,MC-ODXT,191,9738,3.78621,1
Wiki,MC-ODXT,192,9738,3.77758,1
Wiki,MC-ODXT,193,9738,3.77163,1
Wiki,MC-ODXT,194,9738,3.74471,1
Wiki,MC-ODXT,195,9738,3.75521,1
Wiki,MC-ODXT,196,9738,3.81929,1
Wiki,MC-ODXT,197,9738,3.91183,1
Wiki,MC-ODXT,198,9738,3.76587,1
Wiki,MC-ODXT,199,9738,3.76721,1
