dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Crime,VQNomos,10,103,53.7863,1,estimated_over_nomos
Crime,VQNomos,10,104,58.0514,1,estimated_over_nomos
Crime,VQNomos,10,105,58.7539,1,estimated_over_nomos
Crime,VQNomos,10,106,57.9747,1,estimated_over_nomos
Crime,VQNomos,10,107,58.278,1,estimated_over_nomos
Crime,VQNomos,10,108,56.6778,1,estimated_over_nomos
Crime,VQNomos,10,109,52.84,1,estimated_over_nomos
Crime,VQNomos,10,110,57.6607,1,estimated_over_nomos
Crime,VQNomos,10,111,55.8666,1,estimated_over_nomos
Crime,VQNomos,10,112,58.178,1,estimated_over_nomos
Crime,VQNomos,10,113,57.5826,1,estimated_over_nomos
Crime,VQNomos,10,114,55.789,1,estimated_over_nomos
Crime,VQNomos,10,115,57.9259,1,estimated_over_nomos
Crime,VQNomos,10,116,58.2334,1,estimated_over_nomos
Crime,VQNomos,10,117,61.6255,1,estimated_over_nomos
Crime,VQNomos,10,118,72.9017,1,estimated_over_nomos
Crime,VQNomos,10,119,59.2946,1,estimated_over_nomos
Crime,VQNomos,10,120,58.0264,1,estimated_over_nomos
Crime,VQNomos,10,121,57.6894,1,estimated_over_nomos
Crime,VQNomos,10,122,52.8818,1,estimated_over_nomos
Crime,VQNomos,10,123,52.9626,1,estimated_over_nomos
Crime,VQNomos,10,124,53.0196,1,estimated_over_nomos
Crime,VQNomos,10,125,53.1409,1,estimated_over_nomos
Crime,VQNomos,10,126,55.7767,1,estimated_over_nomos
Crime,VQNomos,10,127,58.2193,1,estimated_over_nomos
Crime,VQNomos,10,128,55.2218,1,estimated_over_nomos
Crime,VQNomos,10,129,53.4519,1,estimated_over_nomos
Crime,VQNomos,10,130,52.8424,1,estimated_over_nomos
Crime,VQNomos,10,131,52.9247,1,estimated_over_nomos
Crime,VQNomos,10,132,52.4442,1,estimated_over_nomos
Crime,VQNomos,10,133,53.2778,1,estimated_over_nomos
Crime,VQNomos,10,134,52.8286,1,estimated_over_nomos
Crime,VQNomos,10,135,52.6145,1,estimated_over_nomos
Crime,VQNomos,10,136,52.7543,1,estimated_over_nomos
Crime,VQNomos,10,137,54.4687,1,estimated_over_nomos
Crime,VQNomos,10,138,58.1435,1,estimated_over_nomos
Crime,VQNomos,10,139,57.6486,1,estimated_over_nomos
Crime,VQNomos,10,140,56.9398,1,estimated_over_nomos
Crime,VQNomos,10,141,60.0207,1,estimated_over_nomos
Crime,VQNomos,10,142,71.8964,1,estimated_over_nomos
Crime,VQNomos,10,143,58.1944,1,estimated_over_nomos
Crime,VQNomos,10,144,57.0295,1,estimated_over_nomos
Crime,VQNomos,10,145,52.6838,1,estimated_over_nomos
Crime,VQNomos,10,146,53.0523,1,estimated_over_nomos
Crime,VQNomos,10,147,52.8559,1,estimated_over_nomos
Crime,VQNomos,10,148,53.0443,1,estimated_over_nomos
Crime,VQNomos,10,149,56.976,1,estimated_over_nomos
Crime,VQNomos,10,150,58.2205,1,estimated_over_nomos
Crime,VQNomos,10,151,58.7272,1,estimated_over_nomos
Crime,VQNomos,10,152,56.5566,1,estimated_over_nomos
Crime,VQNomos,10,153,55.7738,1,estimated_over_nomos
Crime,VQNomos,10,154,73.3241,1,estimated_over_nomos
Crime,VQNomos,10,155,65.4992,1,estimated_over_nomos
Crime,VQNomos,10,156,65.2974,1,estimated_over_nomos
Crime,VQNomos,10,157,58.3475,1,estimated_over_nomos
Crime,VQNomos,10,158,58.1996,1,estimated_over_nomos
Crime,VQNomos,10,159,58.5354,1,estimated_over_nomos
Crime,VQNomos,10,160,58.2436,1,estimated_over_nomos
Crime,VQNomos,10,161,58.2699,1,estimated_over_nomos
Crime,VQNomos,10,162,54.684,1,estimated_over_nomos
Crime,VQNomos,10,163,53.3433,1,estimated_over_nomos
Crime,VQNomos,10,164,53.2148,1,estimated_over_nomos
Crime,VQNomos,10,165,53.601,1,estimated_over_nomos
Crime,VQNomos,10,166,54.7915,1,estimated_over_nomos
Crime,VQNomos,10,167,53.36,1,estimated_over_nomos
Crime,VQNomos,10,168,53.2743,1,estimated_over_nomos
Crime,VQNomos,10,169,56.9423,1,estimated_over_nomos
Crime,VQNomos,10,170,56.9139,1,estimated_over_nomos
Crime,VQNomos,10,171,55.5315,1,estimated_over_nomos
Crime,VQNomos,10,172,53.1589,1,estimated_over_nomos
Crime,VQNomos,10,173,53.0145,1,estimated_over_nomos
Crime,VQNomos,10,174,53.1752,1,estimated_over_nomos
Crime,VQNomos,10,175,52.9962,1,estimated_over_nomos
Crime,VQNomos,10,176,53.2028,1,estimated_over_nomos
Crime,VQNomos,10,177,53.1534,1,estimated_over_nomos
Crime,VQNomos,10,178,52.9025,1,estimated_over_nomos
Crime,VQNomos,10,179,53.1379,1,estimated_over_nomos
Crime,VQNomos,10,180,52.7828,1,estimated_over_nomos
Crime,VQNomos,10,181,54.5293,1,estimated_over_nomos
Crime,VQNomos,10,182,58.7347,1,estimated_over_nomos
Crime,VQNomos,10,183,55.4198,1,estimated_over_nomos
Crime,VQNomos,10,184,58.3134,1,estimated_over_nomos
Crime,VQNomos,10,185,54.637,1,estimated_over_nomos
Crime,VQNomos,10,186,59.3934,1,estimated_over_nomos
Crime,VQNomos,10,187,58.4511,1,estimated_over_nomos
Crime,VQNomos,10,188,57.7652,1,estimated_over_nomos
Crime,VQNomos,10,189,54.18,1,estimated_over_nomos
Crime,VQNomos,10,190,52.761,1,estimated_over_nomos
Crime,VQNomos,10,191,56.9487,1,estimated_over_nomos
Crime,VQNomos,10,192,57.2691,1,estimated_over_nomos
Crime,VQNomos,10,193,56.0626,1,estimated_over_nomos
Crime,VQNomos,10,194,61.6326,1,estimated_over_nomos
Crime,VQNomos,10,195,57.9573,1,estimated_over_nomos
Crime,VQNomos,10,196,53.0066,1,estimated_over_nomos
Crime,VQNomos,10,197,52.6857,1,estimated_over_nomos
Crime,VQNomos,10,198,53.2571,1,estimated_over_nomos
Crime,VQNomos,10,199,52.7628,1,estimated_over_nomos
Crime,VQNomos,10,200,52.603,1,estimated_over_nomos
Crime,VQNomos,10,201,51.7155,1,estimated_over_nomos
Crime,VQNomos,10,202,52.865,1,estimated_over_nomos
Crime,VQNomos,10,203,53.0253,1,estimated_over_nomos
Crime,VQNomos,10,204,52.7193,1,estimated_over_nomos
Crime,VQNomos,10,205,53.3769,1,estimated_over_nomos
Crime,VQNomos,10,206,52.7596,1,estimated_over_nomos
Crime,VQNomos,10,207,52.783,1,estimated_over_nomos
Crime,VQNomos,10,208,52.9252,1,estimated_over_nomos
Crime,VQNomos,10,209,53.2016,1,estimated_over_nomos
Crime,VQNomos,10,210,52.96,1,estimated_over_nomos
Crime,VQNomos,10,211,50.6647,1,estimated_over_nomos
Crime,VQNomos,10,212,50.0275,1,estimated_over_nomos
Crime,VQNomos,10,213,53.1893,1,estimated_over_nomos
Crime,VQNomos,10,214,53.179,1,estimated_over_nomos
Crime,VQNomos,10,215,53.2384,1,estimated_over_nomos
Crime,VQNomos,10,216,52.9185,1,estimated_over_nomos
Crime,VQNomos,10,217,53.1863,1,estimated_over_nomos
Crime,VQNomos,10,218,52.8298,1,estimated_over_nomos
Crime,VQNomos,10,219,52.6182,1,estimated_over_nomos
Crime,VQNomos,10,220,52.7169,1,estimated_over_nomos
Crime,VQNomos,10,221,53.3229,1,estimated_over_nomos
Crime,VQNomos,10,222,52.8013,1,estimated_over_nomos
Crime,VQNomos,10,223,55.6628,1,estimated_over_nomos
Crime,VQNomos,10,224,54.7574,1,estimated_over_nomos
Crime,VQNomos,10,225,57.8967,1,estimated_over_nomos
Crime,VQNomos,10,226,58.2418,1,estimated_over_nomos
Crime,VQNomos,10,227,67.2026,1,estimated_over_nomos
Crime,VQNomos,10,228,69.271,1,estimated_over_nomos
Crime,VQNomos,10,229,77.0692,1,estimated_over_nomos
Crime,VQNomos,10,230,79.5788,1,estimated_over_nomos
Crime,VQNomos,10,231,72.8006,1,estimated_over_nomos
Crime,VQNomos,10,232,65.2815,1,estimated_over_nomos
Crime,VQNomos,10,233,67.1912,1,estimated_over_nomos
Crime,VQNomos,10,234,74.7623,1,estimated_over_nomos
Crime,VQNomos,10,235,81.1597,1,estimated_over_nomos
Crime,VQNomos,10,236,77.8198,1,estimated_over_nomos
Crime,VQNomos,10,237,75.8427,1,estimated_over_nomos
Crime,VQNomos,10,238,69.2899,1,estimated_over_nomos
Crime,VQNomos,10,239,66.1849,1,estimated_over_nomos
Crime,VQNomos,10,240,66.2404,1,estimated_over_nomos
Crime,VQNomos,10,241,68.2569,1,estimated_over_nomos
Crime,VQNomos,10,242,75.9964,1,estimated_over_nomos
Crime,VQNomos,10,243,72.5817,1,estimated_over_nomos
Crime,VQNomos,10,244,86.3374,1,estimated_over_nomos
Crime,VQNomos,10,245,88.0102,1,estimated_over_nomos
Crime,VQNomos,10,246,74.2504,1,estimated_over_nomos
Crime,VQNomos,10,247,69.5326,1,estimated_over_nomos
Crime,VQNomos,10,248,67.4637,1,estimated_over_nomos
Crime,VQNomos,10,249,71.8567,1,estimated_over_nomos
