dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Enron,Nomos,10,174,63.3677,1,measured
Enron,Nomos,10,175,64.445,1,measured
Enron,Nomos,10,176,64.4775,1,measured
Enron,Nomos,10,177,64.6515,1,measured
Enron,Nomos,10,178,64.8049,1,measured
Enron,Nomos,10,179,59.5273,1,measured
Enron,Nomos,10,180,59.1941,1,measured
Enron,Nomos,10,181,58.2257,1,measured
Enron,Nomos,10,182,57.2723,1,measured
Enron,Nomos,10,183,57.3408,1,measured
Enron,Nomos,10,184,62.1385,1,measured
Enron,Nomos,10,185,64.7089,1,measured
Enron,Nomos,10,186,64.4883,1,measured
Enron,Nomos,10,187,64.9704,1,measured
Enron,Nomos,10,188,64.2215,1,measured
Enron,Nomos,10,189,69.3601,1,measured
Enron,Nomos,10,190,65.9522,1,measured
Enron,Nomos,10,191,65.826,1,measured
Enron,Nomos,10,192,64.3013,1,measured
Enron,Nomos,10,193,64.7677,1,measured
Enron,Nomos,10,194,64.6182,1,measured
Enron,Nomos,10,195,64.5171,1,measured
Enron,Nomos,10,196,64.935,1,measured
Enron,Nomos,10,197,64.1418,1,measured
Enron,Nomos,10,198,64.3385,1,measured
Enron,Nomos,10,199,57.7929,1,measured
Enron,Nomos,10,200,57.5348,1,measured
Enron,Nomos,10,201,59.276,1,measured
Enron,Nomos,10,202,57.6107,1,measured
Enron,Nomos,10,203,59.5938,1,measured
Enron,Nomos,10,204,64.4432,1,measured
Enron,Nomos,10,205,64.3772,1,measured
Enron,Nomos,10,206,63.1141,1,measured
Enron,Nomos,10,207,59.9682,1,measured
Enron,Nomos,10,208,57.3452,1,measured
Enron,Nomos,10,209,57.4105,1,measured
Enron,Nomos,10,210,57.5463,1,measured
Enron,Nomos,10,211,58.6481,1,measured
Enron,Nomos,10,212,57.7066,1,measured
Enron,Nomos,10,213,61.6068,1,measured
Enron,Nomos,10,214,64.1845,1,measured
Enron,Nomos,10,215,64.7048,1,measured
Enron,Nomos,10,216,64.1841,1,measured
Enron,Nomos,10,217,64.2458,1,measured
Enron,Nomos,10,218,63.0055,1,measured
Enron,Nomos,10,219,63.893,1,measured
Enron,Nomos,10,220,57.4991,1,measured
Enron,Nomos,10,221,57.1042,1,measured
Enron,Nomos,10,222,57.6098,1,measured
Enron,Nomos,10,223,58.7733,1,measured
Enron,Nomos,10,224,64.8963,1,measured
Enron,Nomos,10,225,64.4433,1,measured
Enron,Nomos,10,226,64.1598,1,measured
Enron,Nomos,10,227,64.1164,1,measured
Enron,Nomos,10,228,57.261,1,measured
Enron,Nomos,10,229,57.854,1,measured
Enron,Nomos,10,230,57.6584,1,measured
Enron,Nomos,10,231,57.4295,1,measured
Enron,Nomos,10,232,57.3074,1,measured
Enron,Nomos,10,233,57.4462,1,measured
Enron,Nomos,10,234,58.8601,1,measured
Enron,Nomos,10,235,66.3853,1,measured
Enron,Nomos,10,236,64.0687,1,measured
Enron,Nomos,10,237,62.2818,1,measured
Enron,Nomos,10,238,63.504,1,measured
Enron,Nomos,10,239,66.6201,1,measured
Enron,Nomos,10,240,65.0507,1,measured
Enron,Nomos,10,241,63.2094,1,measured
Enron,Nomos,10,242,61.1992,1,measured
Enron,Nomos,10,243,61.192,1,measured
Enron,Nomos,10,244,63.1547,1,measured
Enron,Nomos,10,245,64.5894,1,measured
Enron,Nomos,10,246,64.8155,1,measured
Enron,Nomos,10,247,64.579,1,measured
Enron,Nomos,10,248,61.4131,1,measured
Enron,Nomos,10,249,66.0672,1,measured
Enron,Nomos,10,250,64.3816,1,measured
Enron,Nomos,10,251,64.3952,1,measured
Enron,Nomos,10,252,64.8168,1,measured
Enron,Nomos,10,253,64.1529,1,measured
Enron,Nomos,10,254,64.308,1,measured
Enron,Nomos,10,255,64.3662,1,measured
Enron,Nomos,10,256,64.1697,1,measured
Enron,Nomos,10,257,64.9708,1,measured
