dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Wiki,MC-ODXT,10,230,0.022375,1,measured
Wiki,MC-ODXT,10,231,0.022458,1,measured
Wiki,MC-ODXT,10,232,0.01925,1,measured
Wiki,MC-ODXT,10,233,0.020708,1,measured
Wiki,MC-ODXT,10,234,0.017417,1,measured
Wiki,MC-ODXT,10,235,0.017959,1,measured
Wiki,MC-ODXT,10,236,0.018209,1,measured
Wiki,MC-ODXT,10,237,0.0195,1,measured
Wiki,MC-ODXT,10,238,0.018334,1,measured
Wiki,MC-ODXT,10,239,0.017,1,measured
Wiki,MC-ODXT,10,240,0.019626,1,measured
Wiki,MC-ODXT,10,241,0.018541,1,measured
Wiki,MC-ODXT,10,242,0.021208,1,measured
Wiki,MC-ODXT,10,243,0.020917,1,measured
Wiki,MC-ODXT,10,244,0.023875,1,measured
Wiki,MC-ODXT,10,245,0.018083,1,measured
Wiki,MC-ODXT,10,246,0.018584,1,measured
Wiki,MC-ODXT,10,247,0.025209,1,measured
Wiki,MC-ODXT,10,248,0.018875,1,measured
Wiki,MC-ODXT,10,249,0.018583,1,measured
Wiki,MC-ODXT,10,250,0.019208,1,measured
Wiki,MC-ODXT,10,251,0.026125,1,measured
Wiki,MC-ODXT,10,252,0.020583,1,measured
Wiki,MC-ODXT,10,253,0.023292,1,measured
Wiki,MC-ODXT,10,254,0.026292,1,measured
Wiki,MC-ODXT,10,255,0.020542,1,measured
Wiki,MC-ODXT,10,256,0.018042,1,measured
Wiki,MC-ODXT,10,257,0.021667,1,measured
Wiki,MC-ODXT,10,258,0.025833,1,measured
Wiki,MC-ODXT,10,259,0.019625,1,measured
Wiki,MC-ODXT,10,260,0.018292,1,measured
Wiki,MC-ODXT,10,261,0.018625,1,measured
Wiki,MC-ODXT,10,262,0.017791,1,measured
Wiki,MC-ODXT,10,263,0.022333,1,measured
Wiki,MC-ODXT,10,264,0.029458,1,measured
Wiki,MC-ODXT,10,265,0.022334,1,measured
Wiki,MC-ODXT,10,266,0.021208,1,measured
Wiki,MC-ODXT,10,267,0.021834,1,measured
Wiki,MC-ODXT,10,268,0.022208,1,measured
Wiki,MC-ODXT,10,269,0.017166,1,measured
Wiki,MC-ODXT,10,270,0.021499,1,measured
Wiki,MC-ODXT,10,271,0.019834,1,measured
Wiki,MC-ODXT,10,272,0.018375,1,measured
Wiki,MC-ODXT,10,273,0.017166,1,measured
Wiki,MC-ODXT,10,274,0.017666,1,measured
Wiki,MC-ODXT,10,275,0.020208,1,measured
Wiki,MC-ODXT,10,276,0.020083,1,measured
Wiki,MC-ODXT,10,277,0.021584,1,measured
Wiki,MC-ODXT,10,278,0.019999,1,measured
Wiki,MC-ODXT,10,279,0.022958,1,measured
Wiki,MC-ODXT,10,280,0.02,1,measured
Wiki,MC-ODXT,10,281,0.017875,1,measured
Wiki,MC-ODXT,10,282,0.020458,1,measured
Wiki,MC-ODXT,10,283,0.018625,1,measured
Wiki,MC-ODXT,10,284,0.020875,1,measured
Wiki,MC-ODXT,10,285,0.023667,1,measured
Wiki,MC-ODXT,10,286,0.021458,1,measured
Wiki,MC-ODXT,10,287,0.071249,1,measured
Wiki,MC-ODXT,10,288,0.024583,1,measured
Wiki,MC-ODXT,10,289,0.025124,1,measured
Wiki,MC-ODXT,10,290,0.026375,1,measured
Wiki,MC-ODXT,10,291,0.026584,1,measured
Wiki,MC-ODXT,10,292,0.024709,1,measured
Wiki,MC-ODXT,10,293,0.020792,1,measured
Wiki,MC-ODXT,10,294,0.023624,1,measured
Wiki,MC-ODXT,10,295,0.024125,1,measured
Wiki,MC-ODXT,10,296,0.020417,1,measured
Wiki,MC-ODXT,10,297,0.022834,1,measured
Wiki,MC-ODXT,10,298,0.022209,1,measured
Wiki,MC-ODXT,10,299,0.022376,1,measured
Wiki,MC-ODXT,10,300,0.02025,1,measured
Wiki,MC-ODXT,10,301,0.025041,1,measured
Wiki,MC-ODXT,10,302,0.019875,1,measured
Wiki,MC-ODXT,10,303,0.019417,1,measured
Wiki,MC-ODXT,10,304,0.017833,1,measured
Wiki,MC-ODXT,10,305,0.020333,1,measured
Wiki,MC-ODXT,10,306,0.017,1,measured
Wiki,MC-ODXT,10,307,0.018333,1,measured
Wiki,MC-ODXT,10,308,0.021876,1,measured
Wiki,MC-ODXT,10,309,0.019376,1,measured
Wiki,MC-ODXT,10,310,0.022584,1,measured
Wiki,MC-ODXT,10,311,0.023167,1,measured
Wiki,MC-ODXT,10,312,0.018542,1,measured
Wiki,MC-ODXT,10,313,0.018959,1,measured
Wiki,MC-ODXT,10,314,0.021418,1,measured
Wiki,MC-ODXT,10,315,0.018792,1,measured
Wiki,MC-ODXT,10,316,0.018833,1,measured
Wiki,MC-ODXT,10,317,0.019,1,measured
Wiki,MC-ODXT,10,318,0.018458,1,measured
Wiki,MC-ODXT,10,319,0.01775,1,measured
Wiki,MC-ODXT,10,320,0.033541,1,measured
Wiki,MC-ODXT,10,321,0.022292,1,measured
Wiki,MC-ODXT,10,322,0.022624,1,measured
Wiki,MC-ODXT,10,323,0.021666,1,measured
Wiki,MC-ODXT,10,324,0.019042,1,measured
Wiki,MC-ODXT,10,325,0.01875,1,measured
Wiki,MC-ODXT,10,326,0.018625,1,measured
Wiki,MC-ODXT,10,327,0.017042,1,measured
Wiki,MC-ODXT,10,328,0.018292,1,measured
Wiki,MC-ODXT,10,329,0.017457,1,measured
Wiki,MC-ODXT,10,330,0.0175,1,measured
Wiki,MC-ODXT,10,331,0.020166,1,measured
Wiki,MC-ODXT,10,332,0.022958,1,measured
Wiki,MC-ODXT,10,333,0.020999,1,measured
Wiki,MC-ODXT,10,334,0.024125,1,measured
Wiki,MC-ODXT,10,335,0.021166,1,measured
Wiki,MC-ODXT,10,336,0.019958,1,measured
Wiki,MC-ODXT,10,337,0.019083,1,measured
Wiki,MC-ODXT,10,338,0.02325,1,measured
Wiki,MC-ODXT,10,339,0.018042,1,measured
Wiki,MC-ODXT,10,340,0.017375,1,measured
Wiki,MC-ODXT,10,341,0.018708,1,measured
Wiki,MC-ODXT,10,342,0.030458,1,measured
Wiki,MC-ODXT,10,343,0.025126,1,measured
Wiki,MC-ODXT,10,344,0.023792,1,measured
Wiki,MC-ODXT,10,345,0.023875,1,measured
Wiki,MC-ODXT,10,346,0.056416,1,measured
Wiki,MC-ODXT,10,347,0.021042,1,measured
Wiki,MC-ODXT,10,348,0.022792,1,measured
Wiki,MC-ODXT,10,349,0.020708,1,measured
Wiki,MC-ODXT,10,350,0.016874,1,measured
Wiki,MC-ODXT,10,351,0.019375,1,measured
Wiki,MC-ODXT,10,352,0.021209,1,measured
Wiki,MC-ODXT,10,353,0.020625,1,measured
Wiki,MC-ODXT,10,354,0.020083,1,measured
Wiki,MC-ODXT,10,355,0.019875,1,measured
Wiki,MC-ODXT,10,356,0.024041,1,measured
Wiki,MC-ODXT,10,357,0.019584,1,measured
Wiki,MC-ODXT,10,358,0.019666,1,measured
Wiki,MC-ODXT,10,359,0.01875,1,measured
Wiki,MC-ODXT,10,360,0.020208,1,measured
Wiki,MC-ODXT,10,361,0.020999,1,measured
Wiki,MC-ODXT,10,362,0.019833,1,measured
Wiki,MC-ODXT,10,363,0.024499,1,measured
Wiki,MC-ODXT,10,364,0.0195,1,measured
Wiki,MC-ODXT,10,365,0.0185,1,measured
Wiki,MC-ODXT,10,366,0.034042,1,measured
Wiki,MC-ODXT,10,367,0.019542,1,measured
Wiki,MC-ODXT,10,368,0.023291,1,measured
Wiki,MC-ODXT,10,369,0.028499,1,measured
Wiki,MC-ODXT,10,370,0.024167,1,measured
Wiki,MC-ODXT,10,371,0.020542,1,measured
Wiki,MC-ODXT,10,372,0.022125,1,measured
Wiki,MC-ODXT,10,373,0.018916,1,measured
Wiki,MC-ODXT,10,374,0.021749,1,measured
Wiki,MC-ODXT,10,375,0.017999,1,measured
Wiki,MC-ODXT,10,376,0.022708,1,measured
Wiki,MC-ODXT,10,377,0.021584,1,measured
Wiki,MC-ODXT,10,378,0.020333,1,measured
Wiki,MC-ODXT,10,379,0.025917,1,measured
Wiki,MC-ODXT,10,380,0.021125,1,measured
Wiki,MC-ODXT,10,381,0.01875,1,measured
Wiki,MC-ODXT,10,382,0.019958,1,measured
Wiki,MC-ODXT,10,383,0.092167,1,measured
Wiki,MC-ODXT,10,384,0.018791,1,measured
Wiki,MC-ODXT,10,385,0.020709,1,measured
Wiki,MC-ODXT,10,386,0.019709,1,measured
Wiki,MC-ODXT,10,387,0.017666,1,measured
Wiki,MC-ODXT,10,388,0.017751,1,measured
Wiki,MC-ODXT,10,389,0.019833,1,measured
Wiki,MC-ODXT,10,390,0.021708,1,measured
Wiki,MC-ODXT,10,391,0.019417,1,measured
Wiki,MC-ODXT,10,392,0.021291,1,measured
Wiki,MC-ODXT,10,393,0.018916,1,measured
Wiki,MC-ODXT,10,394,0.019,1,measured
Wiki,MC-ODXT,10,395,0.018,1,measured
Wiki,MC-ODXT,10,396,0.020668,1,measured
Wiki,MC-ODXT,10,397,0.017958,1,measured
Wiki,MC-ODXT,10,398,0.017292,1,measured
Wiki,MC-ODXT,10,399,0.019417,1,measured
Wiki,MC-ODXT,10,400,0.019791,1,measured
Wiki,MC-ODXT,10,401,0.02275,1,measured
Wiki,MC-ODXT,10,402,0.021751,1,measured
Wiki,MC-ODXT,10,403,0.022666,1,measured
Wiki,MC-ODXT,10,404,0.02075,1,measured
Wiki,MC-ODXT,10,405,0.05625,1,measured
Wiki,MC-ODXT,10,406,0.02125,1,measured
Wiki,MC-ODXT,10,407,0.021916,1,measured
Wiki,MC-ODXT,10,408,0.020084,1,measured
Wiki,MC-ODXT,10,409,0.017624,1,measured
Wiki,MC-ODXT,10,410,0.018875,1,measured
Wiki,MC-ODXT,10,411,0.019,1,measured
Wiki,MC-ODXT,10,412,0.021209,1,measured
Wiki,MC-ODXT,10,413,0.021084,1,measured
Wiki,MC-ODXT,10,414,0.020042,1,measured
Wiki,MC-ODXT,10,415,0.022667,1,measured
Wiki,MC-ODXT,10,416,0.019042,1,measured
Wiki,MC-ODXT,10,417,0.018667,1,measured
Wiki,MC-ODXT,10,418,0.021,1,measured
Wiki,MC-ODXT,10,419,0.03125,1,measured
Wiki,MC-ODXT,10,420,0.020875,1,measured
Wiki,MC-ODXT,10,421,0.021,1,measured
Wiki,MC-ODXT,10,422,0.02275,1,measured
Wiki,MC-ODXT,10,423,0.027874,1,measured
Wiki,MC-ODXT,10,424,0.071958,1,measured
Wiki,MC-ODXT,10,425,0.033542,1,measured
Wiki,MC-ODXT,10,426,0.058917,1,measured
Wiki,MC-ODXT,10,427,0.04,1,measured
Wiki,MC-ODXT,10,428,0.043708,1,measured
Wiki,MC-ODXT,10,429,0.042332,1,measured
Wiki,MC-ODXT,10,430,0.062958,1,measured
Wiki,MC-ODXT,10,431,0.051666,1,measured
Wiki,MC-ODXT,10,432,0.049209,1,measured
Wiki,MC-ODXT,10,433,0.0425,1,measured
Wiki,MC-ODXT,10,434,0.050001,1,measured
Wiki,MC-ODXT,10,435,0.069708,1,measured
Wiki,MC-ODXT,10,436,0.0725,1,measured
Wiki,MC-ODXT,10,437,0.067417,1,measured
