dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Crime,Nomos,10,251,76.611,1,measured
Crime,Nomos,10,252,73.5231,1,measured
Crime,Nomos,10,253,68.3437,1,measured
Crime,Nomos,10,254,67.4757,1,measured
Crime,Nomos,10,255,70.1073,1,measured
Crime,Nomos,10,256,71.7142,1,measured
Crime,Nomos,10,257,69.0947,1,measured
Crime,Nomos,10,258,67.134,1,measured
Crime,Nomos,10,259,70.8349,1,measured
Crime,Nomos,10,260,66.1966,1,measured
Crime,Nomos,10,261,71.3842,1,measured
Crime,Nomos,10,262,68.0724,1,measured
Crime,Nomos,10,263,67.5108,1,measured
Crime,Nomos,10,264,69.5522,1,measured
Crime,Nomos,10,265,72.19,1,measured
Crime,Nomos,10,266,68.7662,1,measured
Crime,Nomos,10,267,68.3267,1,measured
Crime,Nomos,10,268,72.8943,1,measured
Crime,Nomos,10,269,77.1797,1,measured
Crime,Nomos,10,270,74.3791,1,measured
Crime,Nomos,10,271,73.7158,1,measured
Crime,Nomos,10,272,72.2757,1,measured
Crime,Nomos,10,273,66.128,1,measured
Crime,Nomos,10,274,64.0052,1,measured
Crime,Nomos,10,275,59.9841,1,measured
Crime,Nomos,10,276,57.4793,1,measured
Crime,Nomos,10,277,55.85,1,measured
Crime,Nomos,10,278,56.7109,1,measured
Crime,Nomos,10,279,57.9688,1,measured
Crime,Nomos,10,280,53.6782,1,measured
Crime,Nomos,10,281,52.269,1,measured
Crime,Nomos,10,282,52.4467,1,measured
Crime,Nomos,10,283,52.5839,1,measured
Crime,Nomos,10,284,61.9235,1,measured
Crime,Nomos,10,285,63.6218,1,measured
Crime,Nomos,10,286,67.3118,1,measured
Crime,Nomos,10,287,65.0999,1,measured
Crime,Nomos,10,288,64.4898,1,measured
Crime,Nomos,10,289,64.316,1,measured
Crime,Nomos,10,290,68.8881,1,measured
Crime,Nomos,10,291,72.605,1,measured
Crime,Nomos,10,292,84.3795,1,measured
Crime,Nomos,10,293,66.695,1,measured
Crime,Nomos,10,294,64.7642,1,measured
Crime,Nomos,10,295,66.6135,1,measured
Crime,Nomos,10,296,76.088,1,measured
Crime,Nomos,10,297,94.179,1,measured
Crime,Nomos,10,298,156.523,1,measured
Crime,Nomos,10,299,106.208,1,measured
Crime,Nomos,10,300,77.1794,1,measured
Crime,Nomos,10,301,90.7495,1,measured
Crime,Nomos,10,302,83.3732,1,measured
Crime,Nomos,10,303,107.832,1,measured
Crime,Nomos,10,304,74.1003,1,measured
Crime,Nomos,10,305,89.4048,1,measured
Crime,Nomos,10,306,100.943,1,measured
Crime,Nomos,10,307,73.7303,1,measured
Crime,Nomos,10,308,66.8599,1,measured
Crime,Nomos,10,309,65.4172,1,measured
Crime,Nomos,10,310,61.8657,1,measured
Crime,Nomos,10,311,80.8543,1,measured
Crime,Nomos,10,312,71.639,1,measured
Crime,Nomos,10,313,65.9984,1,measured
Crime,Nomos,10,314,66.1033,1,measured
Crime,Nomos,10,315,59.511,1,measured
Crime,Nomos,10,316,59.3265,1,measured
Crime,Nomos,10,317,57.6558,1,measured
Crime,Nomos,10,318,57.7983,1,measured
Crime,Nomos,10,319,67.0514,1,measured
Crime,Nomos,10,320,68.223,1,measured
Crime,Nomos,10,321,77.5993,1,measured
Crime,Nomos,10,322,71.2069,1,measured
Crime,Nomos,10,323,67.4403,1,measured
Crime,Nomos,10,324,65.6386,1,measured
Crime,Nomos,10,325,65.3872,1,measured
Crime,Nomos,10,326,65.0907,1,measured
Crime,Nomos,10,327,543.398,1,measured
Crime,Nomos,10,328,168.83,1,measured
Crime,Nomos,10,329,98.9893,1,measured
Crime,Nomos,10,330,98.7685,1,measured
Crime,Nomos,10,331,85.0458,1,measured
Crime,Nomos,10,332,100.389,1,measured
Crime,Nomos,10,333,100.895,1,measured
Crime,Nomos,10,334,95.6283,1,measured
Crime,Nomos,10,335,170.835,1,measured
Crime,Nomos,10,336,104.03,1,measured
Crime,Nomos,10,337,153.554,1,measured
Crime,Nomos,10,338,105.592,1,measured
Crime,Nomos,10,339,80.9392,1,measured
Crime,Nomos,10,340,204.149,1,measured
Crime,Nomos,10,341,120.081,1,measured
Crime,Nomos,10,342,119.124,1,measured
Crime,Nomos,10,343,87.5147,1,measured
Crime,Nomos,10,344,84.7045,1,measured
Crime,Nomos,10,345,76.5847,1,measured
Crime,Nomos,10,346,72.9229,1,measured
Crime,Nomos,10,347,74.4087,1,measured
Crime,Nomos,10,348,97.3385,1,measured
Crime,Nomos,10,349,78.0933,1,measured
Crime,Nomos,10,350,81.2497,1,measured
Crime,Nomos,10,351,86.2052,1,measured
Crime,Nomos,10,352,73.8965,1,measured
Crime,Nomos,10,353,72.9002,1,measured
Crime,Nomos,10,354,73.1801,1,measured
Crime,Nomos,10,355,95.7585,1,measured
Crime,Nomos,10,356,85.8402,1,measured
Crime,Nomos,10,357,184.653,1,measured
Crime,Nomos,10,358,100.711,1,measured
Crime,Nomos,10,359,120.035,1,measured
Crime,Nomos,10,360,89.6739,1,measured
Crime,Nomos,10,361,93.5192,1,measured
Crime,Nomos,10,362,99.995,1,measured
Crime,Nomos,10,363,84.7035,1,measured
Crime,Nomos,10,364,88.374,1,measured
Crime,Nomos,10,365,137.661,1,measured
Crime,Nomos,10,366,132.395,1,measured
Crime,Nomos,10,367,174.505,1,measured
Crime,Nomos,10,368,201.797,1,measured
Crime,Nomos,10,369,125.426,1,measured
Crime,Nomos,10,370,176.723,1,measured
Crime,Nomos,10,371,146.908,1,measured
Crime,Nomos,10,372,146.872,1,measured
Crime,Nomos,10,373,187.021,1,measured
Crime,Nomos,10,374,184.151,1,measured
Crime,Nomos,10,375,169.94,1,measured
Crime,Nomos,10,376,141.131,1,measured
Crime,Nomos,10,377,125.803,1,measured
Crime,Nomos,10,378,121.623,1,measured
Crime,Nomos,10,379,174.567,1,measured
Crime,Nomos,10,380,214.473,1,measured
Crime,Nomos,10,381,147.137,1,measured
Crime,Nomos,10,382,124.62,1,measured
Crime,Nomos,10,383,165.586,1,measured
Crime,Nomos,10,384,151.328,1,measured
Crime,Nomos,10,385,131.22,1,measured
Crime,Nomos,10,386,251.408,1,measured
Crime,Nomos,10,387,179.403,1,measured
Crime,Nomos,10,388,149.325,1,measured
Crime,Nomos,10,389,129.823,1,measured
Crime,Nomos,10,390,280.398,1,measured
Crime,Nomos,10,391,155.894,1,measured
Crime,Nomos,10,392,127.202,1,measured
Crime,Nomos,10,393,106.774,1,measured
Crime,Nomos,10,394,86.0145,1,measured
Crime,Nomos,10,395,110.465,1,measured
Crime,Nomos,10,396,102.254,1,measured
Crime,Nomos,10,397,102.567,1,measured
Crime,Nomos,10,398,87.4016,1,measured
Crime,Nomos,10,399,88.9983,1,measured
Crime,Nomos,10,400,87.0737,1,measured
Crime,Nomos,10,401,94.9698,1,measured
Crime,Nomos,10,402,104.664,1,measured
Crime,Nomos,10,403,124.123,1,measured
Crime,Nomos,10,404,92.8742,1,measured
Crime,Nomos,10,405,88.0462,1,measured
Crime,Nomos,10,406,86.7649,1,measured
