dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Wiki,VQNomos,10,145,30.862,1
Wiki,VQNomos,10,146,31.1095,1
Wiki,VQNomos,10,147,34.0422,1
Wiki,VQNomos,10,148,32.4692,1
Wiki,VQNomos,10,149,31.8144,1
Wiki,VQNomos,10,150,31.9174,1
Wiki,VQNomos,10,151,44.6006,1
Wiki,VQNomos,10,152,33.7137,1
Wiki,VQNomos,10,153,31.2305,1
Wiki,VQNomos,10,154,30.5432,1
Wiki,VQNomos,10,155,31.2081,1
Wiki,VQNomos,10,156,30.9183,1
Wiki,VQNomos,10,157,34.0076,1
Wiki,VQNomos,10,158,31.077,1
Wiki,VQNomos,10,159,31.1527,1
Wiki,VQNomos,10,160,31.2926,1
Wiki,VQNomos,10,161,33.6211,1
Wiki,VQNomos,10,162,31.358,1
Wiki,VQNomos,10,163,32.1521,1
Wiki,VQNomos,10,164,30.4227,1
Wiki,VQNomos,10,165,31.4188,1
Wiki,VQNomos,10,166,33.6872,1
Wiki,VQNomos,10,167,31.272,1
Wiki,VQNomos,10,168,32.0898,1
Wiki,VQNomos,10,169,31.6447,1
Wiki,VQNomos,10,170,40.296,1
Wiki,VQNomos,10,171,34.0034,1
Wiki,VQNomos,10,172,34.8401,1
Wiki,VQNomos,10,173,34.6069,1
Wiki,VQNomos,10,174,32.8137,1
Wiki,VQNomos,10,175,30.7822,1
Wiki,VQNomos,10,176,30.729,1
Wiki,VQNomos,10,177,30.9678,1
Wiki,VQNomos,10,178,30.6975,1
Wiki,VQNomos,10,179,30.6907,1
Wiki,VQNomos,10,180,30.6154,1
Wiki,VQNomos,10,181,30.7304,1
Wiki,VQNomos,10,182,31.0168,1
Wiki,VQNomos,10,183,30.683,1
Wiki,VQNomos,10,184,31.2289,1
Wiki,VQNomos,10,185,30.9907,1
Wiki,VQNomos,10,186,32.4546,1
Wiki,VQNomos,10,187,30.3777,1
Wiki,VQNomos,10,188,32.8053,1
Wiki,VQNomos,10,189,30.7811,1
Wiki,VQNomos,10,190,32.3741,1
Wiki,VQNomos,10,191,32.4825,1
Wiki,VQNomos,10,192,31.3202,1
Wiki,VQNomos,10,193,33.3292,1
Wiki,VQNomos,10,194,32.5393,1
Wiki,VQNomos,10,195,31.3583,1
Wiki,VQNomos,10,196,30.8958,1
Wiki,VQNomos,10,197,33.5219,1
Wiki,VQNomos,10,198,31.8815,1
Wiki,VQNomos,10,199,32.0905,1
Wiki,VQNomos,10,200,31.1468,1
Wiki,VQNomos,10,201,31.4928,1
Wiki,VQNomos,10,202,31.417,1
Wiki,VQNomos,10,203,31.2894,1
Wiki,VQNomos,10,204,30.725,1
Wiki,VQNomos,10,205,31.2848,1
Wiki,VQNomos,10,206,30.8321,1
Wiki,VQNomos,10,207,31.3398,1
Wiki,VQNomos,10,208,30.8917,1
Wiki,VQNomos,10,209,32.4302,1
Wiki,VQNomos,10,210,31.3693,1
Wiki,VQNomos,10,211,33.4263,1
Wiki,VQNomos,10,212,30.8779,1
